distance,x,y,porosity,stokes_velocity_x,stokes_velocity_y,darcy_segregation_flux_x,darcy_segregation_flux_y,stokes_pressure_assembled,darcy_pressure_assembled
0,0,-2,0.038033208703836897,0,0,2.1509859420238595e-05,0,1.9187136665999294,0.35225261380844902
0.0050000000000000001,0,-1.9950000000000001,0.037946159181571099,-6.0264585643509495e-05,-2.5720861203435657e-05,2.0694433712964664e-05,2.322264352434889e-05,1.9074185532942158,0.35156941578476125
0.01,0,-1.99,0.037946159181571099,-0.00011400877512136242,-4.9905486077350927e-05,1.9896922084421751e-05,4.6195833451113077e-05,1.9074185532942158,0.35156941578476125
0.014999999999999999,0,-1.9850000000000001,0.037946159181571099,-0.00016135100254269656,-7.2573888486781433e-05,1.9116885116231866e-05,6.8920943904823116e-05,1.9074185532942158,0.35156941578476125
0.02,0,-1.98,0.037946159181571099,-0.00020240684773723184,-9.3745600293808508e-05,1.8353896881716395e-05,9.1399337160143538e-05,1.9074185532942158,0.35156941578476125
0.025000000000000001,0,-1.9750000000000001,0.037946159181571099,-0.00023728912172615309,-0.00011343968579103012,1.7607544452073987e-05,0.00011363236397853203,1.9074185532942158,0.35156941578476125
0.029999999999999999,0,-1.97,0.037946159181571099,-0.00026610794914001665,-0.00013167475561948135,1.6877427423387365e-05,0.00013562136393328969,1.9074185532942158,0.35156941578476125
0.035000000000000003,0,-1.9650000000000001,0.037946159181571099,-0.00028897084771009509,-0.00014846898019233975,1.6163157463463751e-05,0.00015736766572343496,1.9074185532942158,0.35156941578476125
0.040000000000000001,0,-1.96,0.037946159181571099,-0.00030598280495373442,-0.00016384010264479122,1.5464357877569457e-05,0.00017887258747687718,1.9074185532942158,0.35156941578476125
0.044999999999999998,0,-1.9550000000000001,0.037946159181571099,-0.00031724635216856675,-0.00017780545132943385,1.4780663192166046e-05,0.00020013743704328253,1.9074185532942158,0.35156941578476125
0.050000000000000003,0,-1.95,0.037946159181571099,-0.00032286163584514848,-0.00019038195187573908,1.4111718755803015e-05,0.00022116351227706815,1.9074185532942158,0.35156941578476125
