distance,x,y,porosity,stokes_velocity_x,stokes_velocity_y,darcy_segregation_flux_x,darcy_segregation_flux_y,stokes_pressure_assembled,darcy_pressure_assembled
0,0,-2,0.036133333333333365,0,0,-7.9261530157244471e-15,0,1.8666627111013709,0.33942136093103409
0.0050000000000000001,0,-1.9950000000000001,0.036133333333333365,1.7441155610050554e-17,-1.5195776717428587e-05,-7.8186476307458102e-15,1.8666534328924243e-05,1.8666627111013709,0.33942136093103409
0.01,0,-1.99,0.036133333333333365,3.4182636670053501e-17,-3.0391553434857815e-05,-7.7119214133100736e-15,3.7146169984344905e-05,1.8666627111013709,0.33942136093103409
0.014999999999999999,0,-1.9850000000000001,0.036133333333333365,5.0224443180007345e-17,-4.5587330152286399e-05,-7.6059718034776094e-15,5.5439610474441691e-05,1.8666627111013709,0.33942136093103409
0.02,0,-1.98,0.036133333333333365,6.556657513991354e-17,-6.078310686971563e-05,-7.5007962413087753e-15,7.3547559307397548e-05,1.8666627111013709,0.33942136093103409
0.025000000000000001,0,-1.9750000000000001,0.036133333333333365,8.0209032549770691e-17,-7.5978883587144217e-05,-7.3963921668639401e-15,9.147071999139222e-05,1.8666627111013709,0.33942136093103409
0.029999999999999999,0,-1.97,0.036133333333333365,9.4151815409580112e-17,-9.1174660304573448e-05,-7.2927570202034586e-15,0.00010920979603460865,1.8666627111013709,0.33942136093103409
0.035000000000000003,0,-1.9650000000000001,0.036133333333333365,1.0739492371934056e-16,-0.00010637043702200203,-7.1898882413877074e-15,0.00012676549094522659,1.8666627111013709,0.33942136093103409
0.040000000000000001,0,-1.96,0.036133333333333365,1.1993835747905324e-16,-0.00012156621373943129,-7.087783270477034e-15,0.00014413850823142893,1.8666627111013709,0.33942136093103409
0.044999999999999998,0,-1.9550000000000001,0.036133333333333365,1.3178211668871696e-16,-0.00013676199045685987,-6.9864395475318129e-15,0.0001613295514013955,1.8666627111013709,0.33942136093103409
0.050000000000000003,0,-1.95,0.036133333333333365,1.4292620134833287e-16,-0.00015195776717428911,-6.8858545126123969e-15,0.00017833932396330916,1.8666627111013709,0.33942136093103409
0.055,0,-1.9450000000000001,0.036133333333333365,1.5337061145789993e-16,-0.00016715354389171762,-6.7860256057791622e-15,0.00019516852942534968,1.8666627111013709,0.33942136093103409
0.059999999999999998,0,-1.9399999999999999,0.036133333333333365,1.6311534701741905e-16,-0.00018234932060914692,-6.6869502670924609e-15,0.00021181787129569997,1.8666627111013709,0.33942136093103409
0.065000000000000002,0,-1.9350000000000001,0.036133333333333365,1.7216040802688942e-16,-0.00019754509732657544,-6.5886259366126611e-15,0.00022828805308253985,1.8666627111013709,0.33942136093103409
0.070000000000000007,0,-1.9299999999999999,0.036133333333333365,1.8050579448631179e-16,-0.00021274087404400468,-6.491050054400123e-15,0.00024457977829405212,1.8666627111013709,0.33942136093103409
0.074999999999999997,0,-1.925,0.036133333333333365,1.8815150639568544e-16,-0.00022793665076143327,-6.3942200605152153e-15,0.00026069375043841664,1.8666627111013709,0.33942136093103409
0.080000000000000002,0,-1.9199999999999999,0.036133333333333365,1.9509754375501109e-16,-0.00024313242747886252,-6.2981333950182911e-15,0.0002766306730238163,1.8666627111013709,0.33942136093103409
0.085000000000000006,0,-1.915,0.036133333333333365,2.0134390656428802e-16,-0.00025832820419629111,-6.2027874979697257e-15,0.00029239124955843091,1.8666627111013709,0.33942136093103409
0.089999999999999997,0,-1.9099999999999999,0.036133333333333365,2.0689059482351689e-16,-0.00027352398091372033,-6.1081798094298703e-15,0.00030797618355044335,1.8666627111013709,0.33942136093103409
0.095000000000000001,0,-1.905,0.036133333333333365,2.117376085326971e-16,-0.00028871975763114884,-6.0143077694590971e-15,0.00032338617850803338,1.8666627111013709,0.33942136093103409
0.10000000000000001,0,-1.8999999999999999,0.036133333333333365,2.1588494769182922e-16,-0.00030391553434857817,-5.9211688181177638e-15,0.00033862193793938376,1.8666627111013709,0.33942136093103409
