distance,x,y,porosity,stokes_velocity_x,stokes_velocity_y,darcy_segregation_flux_x,darcy_segregation_flux_y,stokes_pressure_assembled,darcy_pressure_assembled
0,0,-2,0.03950208333333334,0,0,5.040198756412795e-16,0,1.9476716758787704,0.36023239012092195
0.0050000000000000001,0,-1.9950000000000001,0.03950208333333334,-9.7634802785798679e-17,-2.7800379759223022e-05,5.0069040924939084e-16,2.8366276292281221e-05,1.9476716758787704,0.36023239012092195
0.01,0,-1.99,0.03950208333333334,-3.3182843749290705e-16,-5.5600759518447284e-05,4.9737537843372708e-16,5.6448535245414484e-05,1.9476716758787704,0.36023239012092195
0.014999999999999999,0,-1.9850000000000001,0.03950208333333334,-7.0258090412130401e-16,-8.3401139277670299e-05,4.9407475257197546e-16,8.4247845933446767e-05,1.9476716758787704,0.36023239012092195
0.02,0,-1.98,0.03950208333333334,-1.2098922026710227e-15,-0.00011120151903689457,4.9078850104182307e-16,0.00011176527743043008,1.9476716758787704,0.36023239012092195
0.025000000000000001,0,-1.9750000000000001,0.03950208333333334,-1.8537623331420179e-15,-0.00013900189879611759,4.8751659322095714e-16,0.00013900189881041141,1.9476716758787704,0.36023239012092195
0.029999999999999999,0,-1.97,0.038514583333333345,-2.4569440343047644e-15,-0.0001619624448716417,1.9935008354136097e-16,0.00016244670143916235,1.9248804519375249,0.35526247674805672
0.035000000000000003,0,-1.9650000000000001,0.038514583333333345,-2.913139415240302e-15,-0.00018492299094716478,7.2334365260927799e-17,0.00018564844246202775,1.9248804519375249,0.35526247674805672
0.040000000000000001,0,-1.96,0.038514583333333345,-3.2223484759486722e-15,-0.00020788353702268889,-5.3397921960465863e-17,0.0002086080552083463,1.9248804519375249,0.35526247674805672
0.044999999999999998,0,-1.9550000000000001,0.038514583333333345,-3.3845712164298473e-15,-0.00023084408309821195,-1.7785167313953621e-16,0.00023132647300745239,1.9248804519375249,0.35526247674805672
0.050000000000000003,0,-1.95,0.038514583333333345,-3.3998076366838417e-15,-0.00025380462917373606,-3.0103178329302245e-16,0.00025380462918868471,1.9248804519375249,0.35526247674805672
0.055,0,-1.9450000000000001,0.037539583333333341,-3.2538467870213295e-15,-0.00027252908238537259,-1.5284050143025803e-15,0.00027294052013550731,1.9019123523579911,0.34989536028027579
0.059999999999999998,0,-1.9399999999999999,0.037539583333333341,-2.9502771158741376e-15,-0.00029125353559700999,-1.5428690746006501e-15,0.00029186988191844815,1.9019123523579911,0.34989536028027579
0.065000000000000002,0,-1.9350000000000001,0.037539583333333341,-2.4890986232422937e-15,-0.00030997798880864653,-1.5571236106718571e-15,0.00031059352483288327,1.9019123523579911,0.34989536028027579
0.070000000000000007,0,-1.9299999999999999,0.037539583333333341,-1.8703113091257563e-15,-0.00032870244202028393,-1.5711695117744938e-15,0.00032911225917419236,1.9019123523579911,0.34989536028027579
0.074999999999999997,0,-1.925,0.037539583333333341,-1.0939151735245805e-15,-0.00034742689523192046,-1.5850076671668486e-15,0.00034742689523775135,1.9019123523579911,0.34989536028027579
0.080000000000000002,0,-1.9199999999999999,0.03657708333333333,-2.4145574840681016e-16,-0.00036245531224541754,-6.5494139646103527e-16,0.00036280193757115342,1.8787835376340145,0.34417890509770233
0.085000000000000006,0,-1.915,0.03657708333333333,5.6571041592874981e-16,-0.00037748372925891396,-5.4885428906271151e-16,0.00037800296828890886,1.8787835376340145,0.34417890509770233
0.089999999999999997,0,-1.9099999999999999,0.03657708333333333,1.3275833194821712e-15,-0.00039251214627241098,-4.4384704501536922e-16,0.00039303068634583075,1.8787835376340145,0.34417890509770233
0.095000000000000001,0,-1.905,0.03657708333333333,2.0441629622533862e-15,-0.00040754056328590741,-3.3991546439690192e-16,0.00040788579069672991,1.8787835376340145,0.34417890509770233
0.10000000000000001,0,-1.8999999999999999,0.03657708333333333,2.7154493442424585e-15,-0.00042256898029940449,-2.3705534728518287e-16,0.00042256898029641952,1.8787835376340145,0.34417890509770233
0.105,0,-1.895,0.03562708333333333,3.2369148278333595e-15,-0.00043438362668300447,3.5089166749203713e-17,0.00043467269677133685,1.8555087293719665,0.33815712679752163
0.11,0,-1.8899999999999999,0.03562708333333333,3.530389252813677e-15,-0.000446198273066605,1.5138142112282635e-16,0.00044663127983694156,1.8555087293719665,0.33815712679752163
0.115,0,-1.885,0.03562708333333333,3.5958726191833847e-15,-0.00045801291945020493,2.6644323171632044e-16,0.00045844532785320078,1.8555087293719665,0.33815712679752163
