distance,x,y,porosity,stokes_velocity_x,stokes_velocity_y,darcy_segregation_flux_x,darcy_segregation_flux_y,stokes_pressure_assembled,darcy_pressure_assembled
0,0,-2,0.03803333333333335,0,0,-3.6911605350587202e-15,0,1.9132556381062698,0.35204193401040884
0.0050000000000000001,0,-1.9950000000000001,0.03803333333333335,1.2287969823717141e-17,-2.1372562501574174e-05,-3.6461960522560387e-15,2.3563250159336098e-05,1.9132556381062698,0.35204193401040884
0.01,0,-1.99,0.03803333333333335,2.3846947781768219e-17,-4.2745125003149275e-05,-3.6015433581036414e-15,4.6890573278302332e-05,1.9132556381062698,0.35204193401040884
0.014999999999999999,0,-1.9850000000000001,0.03803333333333335,3.4676933874152212e-17,-6.4117687504723462e-05,-3.5572014526674914e-15,6.9982857413510331e-05,1.9132556381062698,0.35204193401040884
0.02,0,-1.98,0.03803333333333335,4.4777928100870077e-17,-8.5490250006298551e-05,-3.5131693360135427e-15,9.2840990621575857e-05,1.9132556381062698,0.35204193401040884
0.025000000000000001,0,-1.9750000000000001,0.03803333333333335,5.414993046192092e-17,-0.00010686281250787273,-3.4694460082077577e-15,0.00011546586095911056,1.9132556381062698,0.35204193401040884
0.029999999999999999,0,-1.97,0.03803333333333335,6.2792940957305579e-17,-0.00012823537500944785,-3.4260304693160924e-15,0.00013785835648273017,1.9132556381062698,0.35204193401040884
0.035000000000000003,0,-1.9650000000000001,0.03803333333333335,7.0706959587023254e-17,-0.000149607937511022,-3.3829217194045093e-15,0.00016001936524904635,1.9132556381062698,0.35204193401040884
0.040000000000000001,0,-1.96,0.03803333333333335,7.7891986351074708e-17,-0.00017098050001259713,-3.3401187585389635e-15,0.00018194977531467489,1.9132556381062698,0.35204193401040884
0.044999999999999998,0,-1.9550000000000001,0.03803333333333335,8.4348021249459252e-17,-0.00019235306251417131,-3.2976205867854179e-15,0.00020365047473622742,1.9132556381062698,0.35204193401040884
